crop_type,month,temperature_celsius,humidity_percent,pressure_hpa,rainfall_mm,wind_speed_mps,quantity_normalized
Rice,9,28.1,77.4,1019.1,117.1,1.5,0.3044
Hay,2,5.2,64.8,1012.9,62.1,1.4,0.0
Barley,2,6.0,61.6,1016.8,144.0,1.0,0.0
Sugar,12,6.4,34.0,1017.3,69.4,2.1,0.0
Sorghum,8,29.3,71.5,1011.5,116.8,0.0,0.877
Tree Nuts,4,13.5,77.4,1018.2,48.3,0.0,0.0301
Sugar,5,24.3,78.3,1010.5,93.0,6.4,0.3186
Cotton,1,-3.5,65.6,1016.2,35.4,1.1,0.0
Sorghum,2,1.0,70.1,1010.2,31.2,4.5,0.0143
Soybean,8,33.8,71.4,1017.1,79.3,2.7,0.4506
Hay,10,16.2,70.0,1010.8,72.7,3.5,0.2398
Barley,7,32.7,80.5,1013.5,91.6,6.3,0.065
Cotton,4,16.0,57.6,1017.5,68.7,1.5,0.5355
Rice,9,25.0,62.6,1015.9,136.8,4.0,0.4851
Sorghum,10,12.2,74.9,1011.7,66.9,1.1,0.0128
Sorghum,4,12.5,50.7,1016.6,0.0,2.8,0.0006
Soybean,2,3.4,50.0,1008.9,46.3,3.8,0.0197
Sorghum,8,32.8,67.4,1014.8,80.1,4.2,0.5616
Sugar,4,14.8,61.8,1016.0,23.0,3.0,0.0
Sugar,8,29.7,74.4,1008.7,92.2,2.2,0.3689
Barley,12,1.8,61.1,1005.4,13.2,2.5,0.0
Tree Nuts,11,7.8,66.1,1018.1,104.1,4.1,0.0685
Tree Nuts,10,14.8,74.3,1008.8,80.0,4.7,0.0
Rice,6,28.4,78.5,1014.4,75.0,2.9,0.634
Wheat,11,7.2,62.8,1005.0,53.9,3.0,0.1214
Sorghum,6,24.1,69.1,1012.5,43.5,5.0,0.5267
Cotton,9,24.0,70.4,1009.1,159.4,4.7,0.3725
Soybean,1,0.3,42.7,1014.5,52.1,2.0,0.0
Wheat,4,19.0,73.5,1017.7,1.4,0.2,0.0
Hay,9,19.7,73.5,1016.2,70.2,3.0,0.4941
Sugar,12,4.0,56.9,1018.1,158.5,0.0,0.0725
Cotton,8,25.1,78.7,1016.7,82.1,3.5,0.44
Tree Nuts,3,7.1,74.3,1009.0,138.5,2.1,0.1223
Cotton,8,27.3,76.3,1003.6,133.0,1.7,0.497
Wheat,11,9.2,65.1,1009.8,174.6,3.3,0.0938
Sugar,6,28.0,72.4,1013.4,24.5,0.7,0.1851
Tree Nuts,12,2.1,57.5,1009.4,175.2,3.0,0.0091
Soybean,2,6.5,69.3,1017.4,65.5,0.0,0.0245
Wheat,10,17.6,54.9,1003.9,98.0,0.0,0.6245
Hay,11,7.7,74.9,1006.3,65.5,3.4,0.0
Sugar,3,6.7,58.3,1015.7,0.0,4.9,0.0
Rice,11,10.8,60.1,1019.2,66.5,4.1,0.0082
Wheat,8,26.1,63.1,1010.4,88.1,1.2,0.9024
Rice,11,7.3,71.1,1015.9,123.3,2.5,0.0335
Hay,11,3.3,50.2,1010.1,86.0,3.0,0.0
Soybean,7,29.7,81.6,1010.1,118.3,4.0,0.8706
Rice,10,15.9,50.5,1014.0,199.5,3.9,0.3006
Soybean,2,8.6,63.7,1002.3,45.7,2.7,0.0
Barley,5,23.1,68.5,1004.4,62.4,1.7,0.3484
Sugar,11,9.0,64.3,1011.3,53.6,1.6,0.117
Soybean,12,-0.9,60.0,1014.4,42.2,2.4,0.0283
Hay,5,23.0,70.8,1014.0,16.2,4.7,0.0086
Barley,12,-1.4,51.3,1018.2,23.2,0.5,0.0
Barley,4,13.8,67.2,1007.8,32.8,1.6,0.0827
Hay,2,5.3,73.6,1012.7,18.1,0.8,0.018
Tree Nuts,12,0.6,67.6,1018.5,40.3,2.1,0.0
Soybean,2,2.3,59.4,1011.5,21.5,4.6,0.0374
Cotton,12,-2.1,55.9,1006.8,141.6,0.1,0.03
Corn,8,28.3,79.0,1005.7,106.6,3.1,0.5557
Corn,10,11.1,57.0,1021.6,98.4,0.0,0.026
Corn,3,7.1,40.6,1024.0,38.3,5.4,0.0
Tree Nuts,3,0.4,73.2,1015.5,73.9,2.5,0.0774
Sugar,6,28.8,88.2,1008.6,18.4,2.6,0.0806
Soybean,9,15.9,65.8,1016.5,60.4,3.2,0.1048
Wheat,5,23.0,62.0,1016.8,46.8,6.2,0.0068
Corn,9,18.3,60.7,1016.8,75.0,0.6,0.0483
Cotton,7,27.3,72.1,1012.1,75.8,0.1,0.6108
Cotton,1,-2.5,46.8,1010.1,65.5,2.2,0.0
Tree Nuts,4,17.2,60.2,1019.5,74.3,3.1,0.1953
Rice,7,31.5,77.6,1015.9,45.9,3.3,0.1551
Barley,5,26.0,60.0,1014.6,68.2,1.3,0.3208
Wheat,8,31.7,77.0,1009.1,110.8,3.3,0.6545
Rice,12,1.5,57.9,1016.6,48.4,0.8,0.0814
Cotton,11,13.3,55.5,1005.5,99.3,1.5,0.0958
Wheat,6,21.1,100.0,1018.3,26.5,1.1,0.1882
Tree Nuts,9,22.8,65.8,1017.1,57.4,0.5,0.3408
Tree Nuts,12,2.2,65.4,1006.1,54.6,0.8,0.0148
Sorghum,2,3.3,62.8,1010.5,71.0,5.1,0.0
Rice,5,25.5,60.7,1016.3,29.8,1.3,0.4606
Cotton,8,28.8,80.4,1016.2,59.5,0.0,0.4135
Sorghum,8,28.4,57.0,1015.2,80.1,4.8,0.5653
Rice,8,21.7,71.7,1016.5,143.0,2.5,0.5993
Sorghum,5,21.6,59.3,1015.3,84.0,3.3,0.3763
Cotton,7,27.7,79.0,1011.2,54.2,5.2,0.4046
Wheat,7,34.3,69.0,1009.2,74.6,4.8,0.324
Sugar,11,3.3,52.5,1008.1,62.3,1.4,0.0398
Sugar,11,10.5,67.8,1017.1,131.1,6.3,0.0
Sugar,4,9.7,61.2,1016.2,29.3,0.5,0.0
Barley,10,14.0,70.4,1017.5,47.9,2.3,0.2049
Corn,5,25.8,67.2,1008.6,80.1,2.8,0.8558
Sorghum,3,4.5,74.3,1004.2,0.0,2.4,0.0
Corn,1,-1.7,57.0,1016.5,61.3,3.9,0.0
Barley,3,10.1,54.6,1025.0,0.0,3.8,0.1263
Hay,5,22.9,69.7,1005.2,24.2,5.7,0.0
Rice,3,6.5,62.3,1015.7,55.6,6.0,0.0115
Corn,5,18.4,69.0,1011.2,95.2,0.3,0.2618
Tree Nuts,5,21.6,59.7,1008.8,122.0,7.9,0.4244
Rice,7,29.9,81.7,1020.2,101.2,2.5,0.4378
Cotton,6,24.6,73.7,1019.5,100.5,5.6,0.7922
Wheat,12,0.4,38.2,1015.4,114.4,3.9,0.0
Cotton,8,28.7,64.3,1005.6,91.2,3.1,0.3337
Tree Nuts,7,29.8,71.7,1012.6,91.4,2.0,0.725
Sugar,6,27.6,78.9,1024.9,39.1,2.0,0.2797
Barley,11,2.6,73.3,1013.6,68.6,5.7,0.0151
Corn,8,32.2,81.5,1003.2,112.7,2.6,0.375
Sugar,9,20.0,66.2,1018.0,127.1,3.8,0.608
Tree Nuts,2,4.2,69.3,1029.0,168.6,2.5,0.0
Corn,4,12.7,63.8,1019.9,40.6,2.3,0.0165
Hay,1,4.1,45.0,1007.8,92.9,1.3,0.0312
Barley,9,23.1,70.9,1014.2,38.4,2.8,0.1921
Barley,2,1.9,69.8,1019.5,57.4,3.2,0.0
Wheat,7,25.5,77.1,1018.2,68.1,1.1,0.5539
Sorghum,5,21.3,82.8,1013.7,79.8,7.3,0.173
Tree Nuts,7,31.6,64.5,1012.2,107.8,5.6,0.4581
Sorghum,1,4.8,48.9,1002.2,63.7,5.8,0.0684
Barley,12,7.6,45.1,1001.5,61.1,2.4,0.0526
Barley,8,34.2,59.0,1008.7,74.8,3.8,0.0619
Sorghum,7,28.5,80.7,1006.8,49.2,1.9,0.4582
Sorghum,1,-1.6,65.9,1005.7,54.0,0.5,0.0232
Hay,1,-1.8,69.6,1011.9,56.7,3.7,0.0
Wheat,12,-1.9,63.4,1014.3,111.6,0.7,0.0506
Sorghum,9,25.3,70.3,1004.9,74.5,2.1,0.4316
Cotton,6,33.1,85.2,1015.3,74.8,3.0,0.3048
Barley,10,21.4,81.8,1014.4,89.6,3.2,0.3257
Sugar,6,17.9,74.1,1009.6,21.1,0.6,0.0869
Barley,7,26.5,87.0,1019.1,50.5,1.7,0.2455
Sorghum,2,0.3,51.7,1009.5,88.9,2.2,0.0
Tree Nuts,10,8.0,73.0,1009.8,80.2,3.4,0.0
Sugar,10,12.0,74.3,1011.4,54.4,5.9,0.1844
Rice,3,11.7,65.4,1017.5,39.7,3.9,0.0
Wheat,9,20.4,73.2,1010.8,67.6,3.0,0.7157
Tree Nuts,12,2.6,81.1,1008.8,46.3,3.5,0.0621
Corn,3,13.8,55.0,1017.5,27.8,3.4,0.045
Cotton,7,30.1,64.7,1013.2,66.3,4.3,0.4354
Soybean,12,0.8,43.8,1010.9,46.1,0.4,0.0
Barley,9,23.4,55.3,1017.1,107.0,2.7,0.4264
Wheat,6,31.6,82.8,1007.9,48.4,2.3,0.243
Sorghum,8,29.1,64.3,1012.1,80.5,6.8,0.4756
Hay,3,5.8,68.2,1012.0,65.9,3.3,0.0
Soybean,4,15.4,62.6,1010.5,49.9,2.8,0.0461
Cotton,12,-2.1,67.4,1013.5,39.8,2.9,0.0
Barley,4,12.4,62.6,1009.0,34.6,0.0,0.087
Soybean,5,29.3,85.2,1014.2,66.1,4.3,0.4699
Corn,5,23.0,74.8,1015.1,72.2,3.7,0.6521
Tree Nuts,9,18.8,63.6,1013.0,122.3,0.7,0.1796
Soybean,5,21.0,50.6,1008.9,58.4,5.8,0.1823
Soybean,7,29.2,79.3,1012.0,69.4,0.7,0.7743
Wheat,6,26.3,71.4,1006.3,71.9,1.1,0.3074
Corn,6,30.8,76.5,1005.4,115.4,3.6,0.5499
Sorghum,2,-3.7,52.2,1008.9,71.1,2.9,0.0157
Hay,9,21.7,55.8,1010.6,108.7,6.4,0.6257
Hay,4,13.5,73.5,1008.3,72.7,0.8,0.0852
Sugar,8,26.5,69.3,1010.6,114.6,3.6,0.6977
Sugar,6,29.2,78.5,1020.0,73.4,3.3,0.3161
Sorghum,9,25.4,60.9,1009.9,56.2,1.4,0.3157
Sugar,1,-2.2,49.0,1005.1,5.1,2.8,0.0
Sugar,7,31.2,77.7,1010.9,79.7,0.0,0.2525
Rice,8,25.3,63.3,1019.2,178.9,1.3,0.5734
Sugar,6,27.2,67.4,1017.6,35.0,3.9,0.1922
Corn,5,21.1,71.8,1012.9,26.2,2.9,0.2941
Cotton,10,12.6,78.8,1014.6,351.7,4.3,0.133
Wheat,1,1.2,53.0,1011.7,88.7,5.9,0.0
Wheat,1,-3.7,44.2,1012.9,61.4,5.0,0.0487
Barley,10,19.2,72.8,1008.6,214.3,0.9,0.3588
Rice,8,28.8,88.1,1013.4,99.5,5.1,0.3259
Hay,6,32.0,61.2,1003.3,28.2,2.6,0.0902
Tree Nuts,7,28.7,63.6,1017.3,92.8,3.3,0.664
Wheat,8,24.9,75.6,1007.4,114.5,5.1,0.7105
Corn,5,14.5,77.4,1012.9,96.9,5.8,0.0024
Sugar,2,6.9,70.3,1007.2,69.9,0.9,0.0
Wheat,12,2.0,63.9,1016.8,53.7,3.9,0.0181
Hay,2,-0.0,45.7,1011.4,32.1,0.2,0.0107
Barley,1,2.1,61.1,1011.2,95.6,2.8,0.0038
Sorghum,10,15.5,50.4,1008.8,72.5,2.6,0.0234
Sugar,11,9.1,64.9,1015.5,55.9,5.1,0.0
Sorghum,4,15.0,62.2,1006.2,24.4,1.5,0.0933
Hay,12,-0.9,56.1,1022.0,55.9,1.9,0.0401
Barley,11,2.8,80.2,1022.7,99.6,0.3,0.0
Cotton,11,8.3,64.2,1014.3,130.9,1.4,0.016
Sugar,4,13.6,74.0,1015.1,48.8,2.5,0.1558
Cotton,1,4.0,51.3,1015.3,59.1,1.8,0.0675
Soybean,2,-3.0,46.5,1018.6,44.3,1.5,0.0
Barley,8,24.9,76.8,1015.1,121.9,3.6,0.5618
Wheat,11,4.3,67.6,1014.2,125.0,5.5,0.1612
Hay,8,29.7,80.3,1010.1,62.7,3.5,0.4259
Tree Nuts,5,24.9,57.7,1006.8,60.6,0.8,0.6977
Hay,6,27.7,70.2,1025.5,83.5,3.6,0.3442
Rice,11,6.3,69.4,1012.3,32.0,4.7,0.0
Sorghum,4,13.3,55.7,1017.9,8.9,2.5,0.0
Soybean,5,17.0,83.5,1009.3,64.7,6.1,0.0969
Cotton,2,6.1,57.7,1014.1,113.5,0.0,0.0662
Hay,7,30.2,77.9,1015.2,129.2,3.0,0.4627
Hay,4,14.2,58.8,1003.9,75.0,5.5,0.0
Sugar,8,32.7,70.0,1012.6,91.7,3.6,0.2474
Hay,8,28.2,90.7,1018.2,23.7,1.0,0.1823
Sugar,2,3.8,46.1,1007.4,65.8,0.3,0.0
Soybean,5,23.1,69.3,1019.6,25.4,5.0,0.1618
Cotton,11,11.7,70.7,1015.1,147.9,1.7,0.0829
Sorghum,3,2.8,55.7,1018.8,56.1,2.5,0.0538
Soybean,3,0.5,52.1,1009.4,77.6,2.9,0.0583
Wheat,3,3.3,58.5,1013.8,49.3,1.9,0.0455
Corn,11,9.0,55.2,1004.0,121.6,5.7,0.0
Corn,8,29.1,58.4,1004.3,75.1,0.5,0.46
Wheat,12,4.3,46.7,1021.0,49.7,3.0,0.0
Soybean,7,31.0,76.0,1013.5,60.5,0.0,0.6322
Sorghum,2,2.5,71.5,1012.8,160.3,4.3,0.023
Cotton,12,4.1,43.2,1016.0,153.2,2.6,0.0
Hay,11,5.0,53.6,1022.6,136.7,0.0,0.0
Soybean,10,15.0,62.1,1013.5,9.5,0.9,0.0
Hay,2,3.5,54.7,1015.9,0.0,5.6,0.0
Sorghum,1,0.1,46.0,1006.2,70.3,2.4,0.0
Soybean,8,22.7,67.9,1007.8,72.3,5.8,0.3065
Hay,6,21.0,77.2,1018.1,49.1,2.4,0.1862
Tree Nuts,8,25.2,77.1,1009.5,78.9,2.0,0.7458
Sorghum,4,13.6,69.3,1016.4,52.0,1.4,0.0293
Sorghum,5,19.1,79.8,1009.9,48.6,3.1,0.253
Cotton,7,25.1,69.2,1015.5,114.8,3.8,0.7729
Soybean,3,8.3,57.7,1015.6,41.4,3.2,0.0
Hay,10,14.6,66.3,1013.9,125.9,2.3,0.3882
Wheat,3,18.4,71.3,1011.3,63.5,0.6,0.0215
Cotton,3,7.4,60.7,1009.4,57.2,4.2,0.0872
Soybean,9,26.7,77.6,1022.3,93.2,5.4,0.4356
Corn,6,27.1,98.7,1011.2,69.2,0.1,0.7517
Soybean,4,15.6,70.8,1011.9,102.7,0.0,0.0516
Sorghum,11,4.4,47.4,1011.8,82.6,1.0,0.0
Rice,9,21.5,95.3,1009.9,130.4,3.9,0.4061
Sorghum,7,28.7,73.0,1012.9,63.6,4.4,0.5634
Sorghum,8,31.0,85.6,1020.3,94.2,0.6,0.6453
Rice,1,-3.2,65.2,1012.8,14.2,1.5,0.103
Hay,10,15.6,51.8,1015.3,135.5,2.8,0.3691
Soybean,9,28.3,70.8,1014.4,85.4,2.6,0.5575
Sugar,1,-0.2,51.0,1018.0,172.5,2.8,0.0397
Sorghum,4,20.2,70.3,1014.3,30.1,4.6,0.0
Sugar,10,16.9,64.9,1013.1,34.5,3.8,0.2245
Sorghum,9,18.2,60.7,1010.6,167.6,0.7,0.169
Barley,7,28.7,80.7,1006.3,101.7,4.4,0.2559
Sugar,6,22.3,76.1,1020.2,59.7,3.8,0.3478
Tree Nuts,11,8.8,75.6,1011.4,82.5,6.2,0.0
Barley,7,32.7,75.3,1011.5,47.1,3.0,0.1348
Hay,12,-1.0,44.6,1006.2,55.1,1.0,0.0
Cotton,6,31.7,66.1,1014.6,90.3,0.4,0.4088
Rice,11,6.3,62.6,1012.9,100.5,2.2,0.0437
Rice,10,9.4,52.0,1009.8,161.6,3.9,0.0786
Corn,6,25.0,81.4,1016.0,104.5,2.8,0.9227
Sorghum,11,9.6,47.0,1013.6,74.5,4.7,0.0785
Corn,3,11.0,56.8,1014.0,62.3,3.2,0.008
Hay,5,25.8,74.4,1016.5,34.0,1.6,0.0312
Wheat,9,19.8,68.4,1017.0,62.6,6.2,0.5703
Hay,5,23.5,64.9,1016.1,11.6,0.4,0.095
Sugar,11,8.7,45.1,1016.7,103.4,0.0,0.0323
Rice,2,3.3,49.7,1013.4,2.3,0.9,0.0
Tree Nuts,1,1.9,70.5,1015.7,30.1,2.7,0.0
Sorghum,6,25.9,66.3,1016.9,70.6,3.3,0.5841
Wheat,1,-1.1,51.0,1017.6,118.5,0.6,0.0505
Cotton,4,19.6,68.4,1014.3,101.8,2.4,0.5997
Soybean,2,2.5,56.6,1013.4,45.4,0.0,0.0
Barley,2,6.4,66.4,1015.6,111.6,1.9,0.0283
Sugar,3,7.9,64.8,1006.1,45.6,1.9,0.0
Wheat,5,30.4,69.9,1008.8,14.1,0.6,0.0942
Cotton,9,21.0,73.1,1008.4,94.2,1.8,0.2629
Sugar,4,12.9,56.8,1019.6,39.0,3.4,0.0229
Rice,6,27.4,69.6,1009.8,35.1,3.2,0.3244
Sorghum,1,2.0,45.8,1012.8,10.4,3.9,0.0909
Rice,5,24.2,62.9,1014.5,41.1,6.0,0.4317
Tree Nuts,1,-1.9,47.3,1016.4,126.4,1.3,0.0
Tree Nuts,2,4.6,71.2,1005.2,30.4,3.6,0.0475
Soybean,11,9.1,68.5,1013.0,69.6,4.7,0.0
Sorghum,5,23.5,64.0,1005.7,37.3,3.7,0.3077
Cotton,12,6.6,66.4,1003.9,99.1,4.8,0.0
Barley,12,1.6,61.6,1019.8,86.0,2.3,0.0726
Tree Nuts,1,-2.7,33.3,1017.2,61.9,4.8,0.0201
Wheat,7,30.8,68.4,1017.6,74.0,0.0,0.4917
Wheat,3,10.5,55.6,1022.2,0.0,5.4,0.0484
Barley,6,24.3,73.9,1016.3,75.2,6.0,0.3743
Corn,4,19.3,50.5,1016.9,0.0,1.5,0.0
Barley,12,-3.8,53.1,1010.4,99.7,3.1,0.0
Sugar,6,29.6,90.0,1016.2,81.7,3.5,0.3584
Sugar,8,25.6,76.9,1021.5,107.4,7.5,0.5278
Sorghum,4,13.3,65.0,1011.3,0.3,9.8,0.0235
Corn,9,19.6,62.8,1020.0,95.5,2.6,0.193
Tree Nuts,6,28.2,84.3,1008.8,26.9,2.9,0.4639
Rice,4,16.4,45.1,1008.5,54.4,5.1,0.3438
Sugar,1,0.9,48.7,1018.6,58.9,3.6,0.0455
Soybean,9,24.2,79.0,1012.4,105.3,1.3,0.6168
Sorghum,11,9.4,63.9,1009.6,52.9,2.8,0.0
Sorghum,12,2.4,64.3,1022.6,100.7,0.0,0.0539
Tree Nuts,3,1.2,60.3,1011.8,68.8,1.7,0.0
Soybean,12,5.4,73.6,1013.8,129.8,5.8,0.0
Tree Nuts,6,31.1,64.3,1012.2,66.3,7.2,0.4531
Sorghum,1,-1.3,52.4,1018.4,91.9,4.2,0.0472
Sorghum,3,11.6,72.5,1018.6,1.4,5.9,0.0
Tree Nuts,4,20.1,70.3,1012.6,34.8,3.7,0.2394
Sugar,4,12.0,62.6,1015.7,61.5,2.1,0.0534
Hay,5,25.3,87.8,1015.4,23.3,2.6,0.0
Soybean,7,31.0,82.3,1004.8,78.5,2.8,0.6601
Sugar,1,1.2,51.5,1006.8,83.7,0.1,0.0662
Corn,2,0.2,59.9,1008.4,5.4,1.8,0.0
Tree Nuts,9,21.2,61.5,1011.1,78.4,0.0,0.3313
Corn,2,6.5,64.0,1014.1,113.7,0.0,0.0584
Rice,10,13.9,87.3,1014.1,108.5,4.7,0.1769
Tree Nuts,5,26.0,65.3,997.8,86.6,3.7,0.7988
Soybean,3,7.0,85.4,997.7,15.3,4.4,0.0
Rice,7,31.2,69.0,1018.1,54.1,5.9,0.261
Sugar,1,4.0,54.4,1009.5,23.8,2.6,0.0245
Hay,4,18.6,59.4,1014.7,31.8,7.6,0.0
Sorghum,4,16.3,61.3,1006.9,49.5,3.8,0.0
Tree Nuts,1,-3.5,63.4,1011.1,85.0,0.4,0.0535
Tree Nuts,6,27.8,77.7,1006.1,182.8,4.8,0.7222
Cotton,7,31.6,72.8,1023.5,78.5,5.0,0.3313
Hay,7,36.4,83.1,1010.1,128.1,5.3,0.2065
Tree Nuts,12,4.7,44.2,1009.5,68.0,0.5,0.0367
Rice,1,-1.6,51.0,1010.2,37.8,0.3,0.0074
Cotton,9,23.2,55.2,1010.6,77.2,1.6,0.2785
Sorghum,5,24.4,67.7,1018.6,109.7,2.7,0.4564
Corn,11,4.7,62.6,1010.9,95.8,3.8,0.0
Soybean,8,28.2,76.6,1015.7,88.3,4.2,0.7873
Hay,8,29.7,74.5,1018.7,53.2,3.2,0.454
Barley,7,31.9,76.5,1027.0,63.9,2.8,0.077
Sorghum,9,23.6,52.8,1010.1,102.9,3.9,0.3682
Corn,12,3.4,62.4,1006.5,37.3,3.7,0.0147
Rice,6,33.6,83.8,1010.0,116.3,0.5,0.1473
Tree Nuts,11,8.7,65.7,1012.3,49.6,2.3,0.0769
Barley,8,25.9,89.3,1011.3,56.3,5.3,0.2771
Sorghum,7,28.8,69.3,1010.5,96.5,2.0,0.7094
Tree Nuts,12,-0.6,66.0,1017.8,60.7,4.7,0.0
Barley,9,19.0,56.8,1011.3,47.1,3.0,0.3779
Sugar,1,-0.2,66.3,1008.5,54.8,6.5,0.0041
Barley,3,12.6,54.6,1014.1,71.0,3.6,0.0429
Soybean,4,12.0,43.3,1018.5,42.9,2.3,0.0473
Cotton,12,-1.9,68.9,1018.9,47.8,2.1,0.0185
Cotton,6,26.7,77.5,1010.7,112.9,3.2,0.7606
Sugar,3,12.1,65.7,1015.1,82.9,5.2,0.1164
Soybean,11,12.9,56.4,1009.9,328.0,1.7,0.004
Rice,12,5.5,71.7,1011.0,68.5,6.6,0.0
Barley,11,4.9,45.4,1009.6,122.1,0.0,0.0
Corn,2,-0.9,54.0,1004.6,134.3,0.4,0.0
Sugar,9,18.2,71.9,1007.0,106.7,2.1,0.4975
Wheat,11,2.9,73.5,1010.5,93.6,3.7,0.0015
Tree Nuts,10,15.9,80.0,1008.8,88.5,4.4,0.0
Corn,7,25.6,57.2,1006.9,83.3,3.7,0.7486
Cotton,9,22.0,68.0,1012.6,87.2,5.5,0.2543
Cotton,1,-3.5,55.4,1016.7,96.6,2.9,0.0044
Sorghum,3,7.3,72.2,1011.2,33.9,0.8,0.0259
Corn,4,16.1,60.6,1009.8,19.5,4.6,0.0572
Barley,10,16.7,54.9,1010.1,79.1,0.8,0.2213
Tree Nuts,11,9.0,62.5,1018.7,68.4,6.0,0.0
Rice,12,6.3,52.0,1011.2,113.8,1.8,0.0135
Cotton,2,1.7,44.8,1008.1,28.7,3.2,0.0
Rice,2,3.9,54.9,1007.5,0.0,4.6,0.0293
Cotton,9,23.4,61.2,1009.8,93.7,1.4,0.3847
Sugar,2,0.3,68.4,1007.9,85.6,3.2,0.0
Hay,11,12.9,62.8,1004.3,43.9,2.0,0.0652
Wheat,1,-2.3,62.2,1026.6,61.4,3.1,0.0356
Cotton,5,24.5,83.8,1015.0,48.2,2.3,0.5024
Corn,2,-1.0,47.2,1014.8,78.0,0.0,0.0
Soybean,11,6.2,47.7,1010.1,155.3,2.5,0.0281
Sorghum,9,25.8,65.6,1011.2,101.5,6.3,0.415
Hay,9,22.9,73.6,1000.8,59.4,1.9,0.5122
Rice,4,17.2,84.7,1015.3,0.0,3.3,0.0466
Sugar,12,3.1,52.9,1017.3,58.4,1.5,0.0739
Wheat,3,5.4,77.9,1017.8,156.1,5.6,0.0112
Sugar,11,5.8,66.5,1016.0,78.6,3.2,0.0166
Sugar,9,26.5,90.5,1011.4,146.5,3.0,0.6474
Tree Nuts,7,27.2,77.1,1012.7,142.6,2.5,0.7472
Corn,5,20.2,77.0,1007.4,27.4,5.5,0.2296
Hay,12,4.1,51.6,1017.2,59.6,3.3,0.0254
Wheat,12,2.0,50.7,1016.1,45.7,2.9,0.0
Soybean,5,24.2,74.6,1011.5,109.5,0.0,0.477
Barley,10,13.1,61.3,1007.1,89.1,0.6,0.1125
Sorghum,8,28.1,79.6,1022.8,226.4,3.4,0.7555
Hay,12,7.4,47.3,1010.8,28.7,3.5,0.0555
Barley,3,9.1,61.5,1018.3,83.6,1.1,0.0
Cotton,6,30.3,68.9,1014.9,38.9,3.7,0.2475
Cotton,5,20.4,79.5,1017.9,25.4,0.0,0.3888
Barley,11,6.9,70.0,1011.7,53.5,4.2,0.0111
Barley,9,21.8,71.4,1010.6,55.1,4.3,0.3963
Cotton,8,23.6,79.1,1014.9,80.0,0.4,0.4783
Barley,1,1.8,49.2,1020.1,102.4,3.0,0.0473
Tree Nuts,2,3.7,71.4,1018.1,219.1,2.1,0.042
Tree Nuts,1,-4.9,61.0,1008.8,25.9,2.9,0.0
Tree Nuts,10,17.0,61.1,1012.5,57.3,4.9,0.0518
Rice,9,24.0,76.4,1016.6,189.0,0.3,0.4523
Hay,11,9.2,64.9,1003.6,43.2,1.6,0.0
Cotton,12,-0.7,61.6,997.7,73.9,1.3,0.0
Cotton,8,27.3,84.9,1015.9,62.3,2.9,0.3654
Rice,2,2.7,64.2,1016.6,0.0,3.0,0.0182
Soybean,9,23.8,66.2,1019.2,106.3,5.0,0.366
Wheat,9,18.1,78.5,1018.7,128.6,2.6,0.5929
Rice,11,2.9,58.8,1010.9,42.0,0.1,0.0
Cotton,2,-2.3,61.2,1004.9,75.9,1.0,0.0912
Soybean,4,12.2,72.7,1016.9,86.6,2.8,0.0
Cotton,10,15.1,70.5,1016.8,87.7,4.7,0.1228
Soybean,2,-2.5,53.8,1005.4,29.5,1.6,0.0445
Tree Nuts,8,26.5,68.0,1015.8,78.2,4.0,0.5487
Rice,7,31.4,61.8,1016.0,47.4,4.8,0.2196
Barley,4,17.5,64.8,1006.8,62.0,6.1,0.1387
Soybean,3,8.0,56.7,1021.0,13.7,1.8,0.0
Hay,9,24.9,70.8,1011.8,160.8,3.7,1.0
Corn,9,19.8,74.5,1015.8,65.0,2.2,0.2046
Tree Nuts,5,27.0,72.8,1013.3,218.2,2.3,0.7377
Soybean,9,21.5,75.5,1019.8,63.4,3.9,0.1307
Cotton,11,5.1,45.3,1014.1,96.2,2.1,0.068
Hay,3,11.3,35.3,1007.6,13.8,2.4,0.006
Rice,6,25.7,48.6,1015.2,76.4,2.6,0.7766
Hay,7,28.7,69.9,1011.3,75.3,5.5,0.366
Barley,11,9.4,70.9,1010.7,49.1,4.8,0.0
Tree Nuts,10,16.0,69.7,1017.3,127.3,0.0,0.0
Cotton,1,3.1,42.7,1023.4,90.5,2.2,0.0
Tree Nuts,9,22.8,65.4,1015.4,106.2,2.4,0.3926
Soybean,6,25.9,86.7,1013.0,10.1,2.5,0.0699
Tree Nuts,11,3.6,59.1,1019.0,124.0,1.5,0.0
Corn,1,4.4,43.0,1005.1,74.4,4.9,0.0
Wheat,1,-1.0,48.4,1013.9,48.7,2.7,0.0562
Cotton,2,2.1,44.7,1016.7,5.6,2.6,0.0174
Wheat,10,17.8,72.8,1003.3,164.0,4.2,0.4191
Soybean,9,24.7,68.1,1011.6,89.7,5.7,0.3524
Tree Nuts,4,13.7,63.4,1004.8,0.0,1.2,0.0
Sorghum,6,27.6,63.6,1016.4,67.2,0.0,0.6072
Soybean,7,23.3,75.7,1011.5,92.2,2.6,0.5519
Barley,3,4.2,53.5,1007.9,70.0,1.5,0.0688
Rice,6,27.1,77.5,1013.5,71.5,2.1,0.5935
Sugar,6,28.0,55.6,1012.7,84.1,3.9,0.3244
Sorghum,8,29.8,91.2,1024.1,49.4,3.6,0.552
Sugar,9,22.4,66.0,1014.2,63.8,2.7,0.5159
