crop_type,month,temperature_celsius,humidity_percent,pressure_hpa,rainfall_mm,wind_speed_mps,quantity_normalized
Soybeans,8,31.1,82.1,1008.4,108.1,2.8,0.7835
Barley,12,-1.3,28.2,1014.8,85.8,2.5,0.1001
Soybeans,4,14.4,66.0,1016.7,54.3,5.8,0.0
Oranges,4,12.6,65.1,1012.9,13.6,0.8,0.1031
Soybeans,11,12.2,38.7,1022.5,61.6,5.2,0.0655
Rice,2,-4.7,64.0,1016.5,6.6,2.1,0.0
Tomatoes,3,11.6,47.5,1014.2,91.6,2.4,0.0197
Hay & Forages,5,17.0,71.1,1008.5,83.1,2.4,0.1081
Soybeans,9,23.4,85.4,1019.1,269.0,0.0,0.325
Potatoes,6,24.5,77.7,1015.6,35.5,3.6,0.5316
Rice,2,0.9,53.9,1014.4,36.3,5.7,0.0116
Lettuce,7,26.8,63.5,1012.5,68.1,0.6,0.7239
Tomatoes,9,13.7,77.7,1024.1,65.2,5.4,0.1004
Tomatoes,10,13.5,76.5,1015.6,114.7,1.7,0.2988
Sunflowers,6,21.6,62.0,1015.0,57.7,7.5,0.2094
Canola,3,1.2,56.6,1015.2,20.0,3.7,0.1139
Peanuts,8,26.8,76.0,1009.7,83.2,0.0,0.7089
Rice,1,-1.1,55.2,1026.6,38.5,7.1,0.0
Canola,8,32.6,52.4,1018.3,157.7,3.6,0.2614
Hay & Forages,2,2.8,54.0,1011.7,63.7,3.4,0.0
Barley,6,35.5,73.4,1007.6,38.3,0.7,0.0697
Potatoes,10,14.2,74.3,1018.8,104.5,3.0,0.3016
Sugar Beets,3,3.0,38.0,1011.3,12.3,3.1,0.0
Potatoes,11,10.3,66.3,1012.2,50.3,3.6,0.0302
Almonds,6,25.7,74.4,1018.0,77.3,2.9,0.3068
Dry Beans,11,7.8,61.9,1007.6,75.7,3.7,0.0586
Hay & Forages,10,13.8,54.8,1004.7,140.4,3.9,0.1582
Corn,10,14.3,66.5,1019.2,103.0,1.0,0.0374
Sorghum,2,0.7,49.9,1016.6,111.7,6.0,0.0034
Potatoes,2,4.7,53.2,1009.7,4.0,0.0,0.0
Corn,2,1.5,51.2,1011.5,2.5,4.4,0.0184
Grapes,7,31.0,82.5,1016.6,91.4,2.7,0.4554
Tomatoes,6,26.3,78.5,1004.3,79.7,3.6,0.5308
Peanuts,7,31.9,60.4,1010.2,103.9,0.8,0.7724
Barley,4,17.2,74.3,1008.9,76.2,6.2,0.1236
Barley,5,25.2,77.3,1010.2,117.9,6.5,0.6095
Soybeans,7,37.8,63.2,1015.2,93.4,6.4,0.1507
Lettuce,9,20.7,67.9,1020.9,81.4,2.8,0.1494
Sunflowers,3,4.6,61.0,1013.4,80.7,1.6,0.025
Dry Beans,5,23.0,78.2,1015.9,70.0,3.5,0.4759
Lettuce,3,5.2,61.8,1002.9,70.2,2.7,0.0
Sunflowers,3,6.5,62.6,1014.0,43.5,4.6,0.0518
Barley,6,31.2,66.5,1016.0,48.2,2.4,0.4371
Soybeans,3,7.3,50.7,1008.1,39.4,3.8,0.0
Hay & Forages,4,18.3,65.7,1012.0,4.4,3.1,0.0478
Corn,7,33.2,61.5,1013.6,156.7,1.1,0.2587
Tomatoes,12,3.3,43.2,1011.5,54.0,1.8,0.0
Wheat,4,14.4,56.4,1023.8,36.9,1.4,0.0077
Dry Beans,11,7.3,62.4,1012.9,86.5,3.2,0.0209
Rice,12,-1.8,48.9,1024.6,6.4,5.3,0.0255
Soybeans,8,34.9,77.2,1013.3,120.6,3.6,0.388
Rice,12,0.2,67.1,1009.4,28.9,3.1,0.0267
Cotton,2,3.8,43.5,1019.7,3.1,4.9,0.0415
Canola,8,31.4,84.9,1017.7,139.3,1.0,0.2259
Almonds,10,15.8,57.6,1018.4,94.8,2.9,0.7261
Oranges,12,3.7,65.9,1008.8,42.6,5.8,0.0126
Sunflowers,3,8.3,63.2,1015.4,0.0,0.0,0.0
Canola,3,2.9,50.5,1013.8,0.0,4.8,0.0149
Oranges,8,28.8,72.9,1015.4,68.2,0.7,0.3071
Wheat,1,-0.4,43.5,1018.1,120.7,2.0,0.0286
Rice,12,4.9,59.8,1004.4,77.8,0.1,0.033
Rice,6,25.9,65.9,1015.6,29.9,3.2,0.4712
Lettuce,3,9.4,76.1,1015.6,25.8,3.0,0.0
Peanuts,5,18.0,68.7,1018.2,77.8,10.3,0.0822
Peanuts,9,26.9,61.3,1016.5,195.6,0.6,0.6344
Peanuts,1,-3.3,59.4,1014.2,58.5,0.0,0.0574
Grapes,4,13.6,57.3,1015.2,75.5,1.7,0.0622
Corn,7,27.0,68.2,1019.2,72.3,0.0,0.7478
Potatoes,12,5.4,48.4,1007.4,12.8,0.0,0.0
Barley,10,17.2,63.8,1022.7,64.8,0.0,0.1167
Cotton,3,5.4,67.5,1007.2,2.2,3.0,0.0
Rice,5,23.2,77.3,1008.2,93.9,3.3,0.8544
Almonds,2,-0.4,67.6,1017.0,0.0,6.2,0.1242
Barley,8,33.5,85.0,1018.1,74.0,9.3,0.1508
Tomatoes,12,6.1,60.1,1018.2,49.7,1.6,0.07
Dry Beans,8,24.9,91.1,1007.5,161.4,6.1,0.5477
Grapes,9,23.4,73.7,1017.0,113.7,1.1,0.8051
Rice,7,30.6,66.7,1014.7,130.4,0.8,0.359
Grapes,4,12.6,61.4,1010.6,29.9,1.2,0.0677
Almonds,6,24.8,78.3,1012.3,72.0,2.9,0.2745
Corn,8,32.6,74.2,1008.6,147.6,4.2,0.2569
Rice,11,9.5,73.3,999.1,74.4,5.1,0.0285
Cotton,2,-0.6,51.0,1014.0,104.3,5.2,0.0
Barley,11,2.2,66.4,1007.8,6.1,3.3,0.0
Sugar Beets,4,15.4,72.3,1014.7,5.3,1.2,0.0
Sunflowers,12,2.8,45.7,1009.7,59.8,0.8,0.1137
Apples,8,33.4,61.8,1001.2,73.4,8.1,0.2347
Potatoes,2,3.1,69.5,1010.4,0.0,0.0,0.0
Corn,3,7.6,53.8,1019.6,37.1,2.2,0.0
Barley,1,3.8,50.6,1010.8,65.5,0.0,0.0
Sunflowers,2,3.6,56.2,1010.6,43.4,1.7,0.0
Almonds,9,21.2,68.6,1000.0,89.9,3.6,0.73
Dry Beans,11,5.6,74.0,1014.0,66.5,3.5,0.007
Canola,2,2.7,50.9,997.8,82.0,6.9,0.0308
Wheat,4,18.3,59.0,1016.4,112.5,5.3,0.1302
Potatoes,5,22.5,63.1,1006.5,34.8,0.0,0.397
Grapes,1,-0.9,27.3,1018.3,16.8,3.5,0.0496
Sugar Beets,7,31.6,79.7,1008.2,64.8,6.1,0.0288
Cotton,3,8.3,60.0,1014.7,80.5,4.7,0.1966
Sugar Beets,10,16.0,72.4,1012.2,115.6,1.9,0.2799
Lettuce,8,32.2,74.7,1009.4,118.3,3.1,0.5319
Soybeans,9,20.3,76.0,1013.0,98.7,5.0,0.1797
Cotton,2,-0.1,72.5,1013.1,0.0,5.6,0.0
Sugar Beets,2,3.7,59.9,1010.0,53.7,3.2,0.0
Peanuts,2,-0.7,55.8,1014.3,20.2,1.3,0.0086
Tomatoes,7,29.8,69.1,1013.3,40.1,4.0,0.4805
Soybeans,11,11.9,60.8,1015.8,63.4,5.6,0.0703
Lettuce,12,2.2,70.4,1015.2,108.0,0.6,0.0
Canola,12,1.9,75.2,1015.7,24.7,2.7,0.0117
Hay & Forages,2,3.4,63.0,1023.2,137.5,3.2,0.0
Potatoes,3,7.0,60.2,1020.9,130.5,4.4,0.0002
Almonds,9,19.8,83.7,1004.6,193.8,0.2,0.866
Peanuts,6,26.1,62.5,1010.9,29.3,2.6,0.4332
Cotton,4,13.7,45.2,1013.3,31.7,4.5,0.2265
Wheat,10,17.2,77.2,1008.0,85.0,5.6,0.5183
Potatoes,4,11.7,60.8,1018.6,57.8,4.0,0.1255
Rice,3,8.6,69.4,1007.1,64.2,4.4,0.0416
Almonds,7,30.4,58.5,1016.3,103.1,4.3,0.2157
Potatoes,12,-1.4,55.7,1011.0,94.1,1.7,0.0
Cotton,3,7.9,49.4,1026.2,38.5,1.9,0.1507
Sunflowers,9,21.9,80.4,1007.9,132.0,3.3,0.4571
Potatoes,7,30.0,63.7,1014.9,61.2,5.9,0.3319
Sugar Beets,10,17.4,56.3,1012.8,58.9,2.5,0.2101
Sunflowers,9,24.0,71.8,1017.4,80.7,1.2,0.7276
Wheat,7,32.1,83.0,1014.4,65.3,1.6,0.354
Canola,12,6.5,67.2,1011.1,27.8,0.0,0.0
Grapes,12,3.3,48.0,1014.4,142.9,5.7,0.0481
Canola,6,31.0,74.2,1016.6,95.1,4.2,0.3383
Grapes,3,6.9,54.1,1016.2,50.5,4.5,0.0
Grapes,9,19.5,67.8,1012.7,68.0,0.0,0.5376
Sorghum,8,28.6,75.6,1016.7,66.5,2.2,0.4397
Dry Beans,1,-1.4,69.8,1008.4,46.7,2.2,0.0486
Sugar Beets,4,14.9,78.6,1009.1,102.7,0.8,0.2902
Peanuts,1,0.8,38.9,1012.0,26.5,3.9,0.1141
Wheat,7,25.7,87.0,1011.2,87.0,4.7,0.6047
Sugar Beets,10,19.2,69.4,1010.4,93.1,1.3,0.2805
Dry Beans,8,31.2,75.0,1015.0,84.1,5.9,0.6324
Sugar Beets,10,14.3,82.3,1022.0,102.3,4.3,0.1102
Corn,9,24.3,94.9,1012.7,112.1,0.3,0.4893
Barley,11,7.1,54.8,1012.2,74.2,0.0,0.0
Corn,11,7.1,56.9,1003.5,118.1,1.8,0.0157
Hay & Forages,5,21.1,74.9,1011.0,33.2,2.2,0.0736
Cotton,8,28.9,74.8,1018.0,100.4,0.0,0.4235
Barley,3,11.0,63.8,1013.8,43.8,10.6,0.0
Barley,9,26.0,59.1,1011.2,91.4,0.0,0.5228
Hay & Forages,1,0.4,60.2,1013.0,20.1,0.0,0.059
Oranges,9,22.7,78.3,1012.7,147.3,2.3,0.6434
Dry Beans,2,4.0,39.0,1017.8,4.5,3.4,0.0
Tomatoes,8,24.6,81.3,1007.8,125.7,4.7,0.76
Lettuce,8,22.3,61.2,1011.3,60.8,5.0,0.3023
Lettuce,5,18.0,79.9,1014.6,71.2,3.2,0.188
Almonds,10,17.5,61.9,1021.8,100.3,2.6,0.7043
Dry Beans,4,17.1,55.2,1019.5,4.3,5.3,0.0069
Rice,12,1.9,68.7,998.1,44.2,3.6,0.0
Tomatoes,1,-0.6,52.6,1008.4,96.6,1.4,0.0
Soybeans,9,21.1,65.1,1014.1,90.3,3.6,0.3084
Wheat,3,11.5,65.8,1018.6,98.1,3.2,0.0873
Canola,3,4.5,54.0,1010.1,60.5,1.0,0.0147
Grapes,11,9.5,65.7,1020.9,109.0,2.0,0.0
Sugar Beets,8,34.1,76.0,1010.8,88.3,2.2,0.0064
Hay & Forages,11,4.0,56.0,1022.5,211.2,0.9,0.039
Barley,5,26.6,87.7,1012.8,185.8,1.4,0.7098
Cotton,5,19.3,58.5,1009.9,75.7,3.4,0.6159
Apples,10,11.0,67.8,1017.8,96.9,3.5,0.2654
Corn,11,7.2,47.2,1011.4,42.6,4.6,0.0492
Sugar Beets,3,9.6,39.4,1017.9,46.6,3.5,0.0438
Sorghum,6,32.0,88.9,1008.5,54.8,3.3,0.2761
Cotton,6,26.4,76.5,1001.6,48.8,1.0,0.5235
Grapes,12,1.3,65.8,1010.1,5.3,0.1,0.0465
Peanuts,6,25.8,72.8,1006.2,103.8,5.8,0.6431
Barley,11,11.8,76.7,1020.6,50.9,3.4,0.0449
Sugar Beets,12,5.1,55.9,1014.9,95.2,2.9,0.0414
Sugar Beets,8,27.9,79.0,1013.0,75.9,4.0,0.2486
Rice,4,17.7,59.9,1018.0,13.7,6.3,0.2567
Cotton,6,27.1,93.9,1019.8,56.6,1.9,0.5178
Dry Beans,10,17.4,76.6,1006.5,103.6,4.1,0.1505
Dry Beans,12,2.0,53.9,1006.7,63.4,3.1,0.0
Lettuce,8,29.4,78.7,1016.5,58.0,4.0,0.5346
Sugar Beets,5,21.7,66.8,1018.7,69.9,1.5,0.3475
Canola,5,25.6,51.4,1020.8,101.9,1.3,0.5016
Corn,10,15.5,57.0,1013.1,62.1,0.9,0.0357
Peanuts,8,28.2,72.4,1017.3,111.3,0.0,0.8321
Lettuce,5,19.2,66.7,1016.2,124.2,3.1,0.2111
Lettuce,2,5.4,80.9,1014.4,121.8,2.3,0.0287
Canola,9,20.7,72.5,1020.1,66.6,2.8,0.7326
Canola,4,17.5,79.2,1023.8,82.5,2.3,0.2523
Rice,12,0.4,42.4,1019.2,215.9,0.5,0.0
Canola,4,14.7,52.3,1011.9,39.2,3.8,0.1083
Grapes,4,14.2,61.9,1014.1,24.3,0.7,0.0
Soybeans,2,9.1,68.9,1013.8,15.7,3.5,0.0
Corn,6,29.1,73.8,1008.9,71.2,2.2,0.6295
Corn,4,12.9,49.5,1021.2,0.0,4.4,0.0161
Barley,12,-0.6,46.8,1014.9,38.3,2.7,0.0
Barley,10,14.3,61.9,1014.4,54.0,1.9,0.0552
Canola,5,29.5,70.9,1013.9,28.7,3.7,0.2567
Sorghum,11,9.5,54.8,1014.8,61.9,7.8,0.0856
Corn,10,16.3,78.0,1017.2,173.9,2.5,0.0809
Dry Beans,3,9.4,50.9,1007.9,98.0,3.6,0.0
Corn,12,7.4,49.6,1007.5,80.2,4.8,0.0588
Hay & Forages,6,32.2,75.1,1006.2,113.3,5.1,0.1889
Cotton,10,11.6,55.1,1016.3,103.8,5.6,0.0869
Soybeans,9,20.8,67.9,1012.0,79.2,2.4,0.1523
Sunflowers,9,22.4,73.7,1016.9,100.2,4.1,0.5654
Soybeans,9,22.7,53.1,1015.7,100.9,3.6,0.2925
Barley,5,21.3,57.5,1007.3,46.3,0.0,0.431
Apples,1,6.3,34.3,1016.9,35.6,1.3,0.0267
Corn,5,21.7,65.0,1018.1,97.2,4.2,0.627
Barley,6,29.4,62.5,1009.2,163.2,1.8,0.583
Sunflowers,6,30.0,66.0,1011.4,85.3,5.5,0.6498
Canola,4,17.3,66.2,1019.1,45.2,2.5,0.1803
Grapes,8,30.7,60.8,1017.7,59.9,5.2,0.4289
Rice,5,20.7,71.9,1013.1,29.1,0.2,0.6685
Sorghum,12,-1.8,42.0,1019.4,30.0,3.1,0.0
Lettuce,12,4.8,48.2,1013.2,94.6,3.1,0.0422
Rice,1,-8.1,60.7,1010.6,60.2,1.1,0.0453
Soybeans,1,3.1,44.9,1014.6,70.0,6.8,0.0244
Canola,12,4.5,66.9,1024.4,101.3,0.4,0.0342
Potatoes,2,3.8,45.8,1009.4,51.7,4.8,0.0
Potatoes,8,27.5,70.9,1012.6,81.3,4.8,0.4275
Sugar Beets,2,-5.0,53.5,1007.0,44.4,4.1,0.0
Canola,5,24.7,72.8,1015.8,72.5,3.7,0.4197
Grapes,7,29.3,86.0,1014.8,55.6,2.0,0.4645
Oranges,9,23.6,87.0,1003.0,75.5,4.7,0.4311
Grapes,12,0.3,55.3,1020.4,9.6,0.0,0.0
Apples,11,9.4,70.7,1018.3,84.8,2.7,0.0676
Dry Beans,8,35.4,75.0,1012.0,125.6,2.1,0.3824
Apples,3,3.2,65.1,1020.7,146.6,4.5,0.1345
Grapes,7,20.0,66.0,1015.1,99.2,2.2,0.6091
Potatoes,6,27.9,77.6,1010.0,86.6,2.1,0.482
Lettuce,5,19.1,91.3,1011.5,160.9,3.1,0.3064
Wheat,1,-5.8,71.2,1010.7,107.9,3.2,0.0
Sugar Beets,11,5.5,65.2,1020.2,71.2,2.6,0.0422
Lettuce,9,22.0,84.3,1010.2,127.4,0.4,0.203
Canola,10,11.9,61.8,1014.6,62.7,4.2,0.2114
Barley,6,30.4,78.7,1014.3,88.9,5.4,0.6267
Barley,4,12.0,63.7,1014.1,3.4,0.5,0.0072
Tomatoes,3,7.2,39.4,1015.2,11.3,0.7,0.045
Apples,1,1.7,55.8,1019.8,46.4,4.0,0.0
Almonds,11,9.0,54.5,1009.6,45.5,1.2,0.1955
Corn,2,7.4,52.5,1013.9,17.9,0.4,0.0
Barley,3,4.5,53.3,1010.9,22.8,5.4,0.0729
Sunflowers,5,25.8,83.6,1020.6,98.7,3.6,0.4032
Sorghum,1,0.3,65.2,1011.2,0.0,1.4,0.0138
Potatoes,2,1.2,60.6,1018.5,71.1,2.7,0.0
Potatoes,5,24.0,60.6,1013.3,12.1,6.6,0.1728
Sorghum,9,21.0,70.2,1006.2,222.1,1.8,0.8412
Soybeans,1,0.0,59.2,1017.4,0.0,7.9,0.0
Rice,4,16.0,65.3,1015.1,70.5,2.8,0.4032
Soybeans,11,9.1,61.7,1015.0,44.2,1.8,0.0
Peanuts,3,1.7,76.9,1009.4,0.0,4.1,0.0
Tomatoes,7,29.4,63.2,1006.3,101.8,3.3,0.9381
Sugar Beets,11,5.7,64.5,1014.0,273.2,4.5,0.0
Grapes,7,36.1,73.7,1021.2,57.5,1.5,0.2631
Apples,2,6.3,54.0,1003.9,24.7,3.3,0.0111
Tomatoes,9,23.1,62.4,1005.8,50.2,1.8,0.5053
Soybeans,12,4.2,65.1,1016.1,35.0,5.6,0.0
Dry Beans,11,10.3,67.0,1011.7,84.5,0.0,0.0308
Potatoes,11,9.1,36.1,1017.8,86.2,5.2,0.0
Cotton,12,1.8,59.6,1012.1,90.4,0.0,0.0
Canola,5,22.9,70.9,1017.3,14.8,1.0,0.2189
Sugar Beets,9,22.5,68.3,1011.3,79.8,4.3,0.3699
Oranges,11,5.1,41.2,1012.9,85.0,0.0,0.0874
Sugar Beets,4,16.7,75.2,1012.7,1.6,2.9,0.0
Hay & Forages,1,-0.3,48.9,1006.4,165.9,0.0,0.0
Grapes,6,26.6,86.2,1009.2,157.7,4.1,0.5024
Grapes,5,23.3,76.2,1015.5,57.5,3.2,0.2397
Sunflowers,9,23.9,65.2,999.0,105.8,2.3,0.687
Oranges,11,7.0,57.3,1008.2,93.1,4.0,0.067
Wheat,2,0.5,47.7,1011.4,19.7,3.2,0.0
Rice,3,9.5,62.6,1015.2,71.1,4.1,0.0788
Almonds,11,9.3,80.0,1004.5,86.4,1.9,0.2431
Sugar Beets,8,29.9,73.4,1028.9,94.6,6.4,0.2008
Sorghum,6,29.0,62.3,1014.4,81.9,2.6,0.3356
Soybeans,2,3.9,62.4,1017.5,41.4,4.2,0.0
Hay & Forages,12,3.8,45.8,1014.7,68.3,3.0,0.0775
Rice,7,22.3,70.2,1008.5,136.9,5.7,0.6068
Sorghum,6,27.4,56.5,1016.3,42.7,4.6,0.1953
Cotton,10,14.6,80.3,1012.7,39.8,2.8,0.1135
Canola,7,29.8,86.4,1013.6,104.9,3.2,0.3875
Grapes,10,16.0,72.3,1015.2,101.1,2.7,0.2966
Hay & Forages,9,24.1,82.1,1011.8,63.5,4.1,0.504
Hay & Forages,4,15.5,77.4,1009.0,86.7,4.1,0.0302
Canola,8,26.4,70.7,1013.7,76.9,6.2,0.6411
Dry Beans,2,1.4,62.8,1010.6,15.8,3.5,0.0023
Corn,2,1.5,46.2,1011.4,35.2,4.8,0.0
Apples,9,25.8,72.4,1029.0,71.3,4.6,0.4923
Soybeans,5,23.1,61.2,1014.0,86.7,3.5,0.3017
Peanuts,10,17.1,47.7,1012.2,70.3,3.6,0.0089
Almonds,1,-3.9,39.5,1012.7,62.7,5.8,0.0
Tomatoes,5,21.9,83.3,1011.6,77.4,2.6,0.3439
Sugar Beets,4,7.1,68.3,1018.2,74.4,3.6,0.0754
Oranges,1,3.3,44.1,1003.0,6.8,4.8,0.0
Peanuts,8,27.1,72.5,1021.8,117.6,6.8,0.7189
Wheat,3,7.8,41.1,1017.0,0.0,4.4,0.0
Oranges,12,2.5,50.7,1013.7,26.7,0.4,0.0
Dry Beans,12,-2.5,48.2,1004.1,55.9,2.6,0.0223
Soybeans,5,22.7,81.7,1006.8,18.6,3.6,0.0256
Oranges,4,15.0,52.5,1016.7,3.7,3.6,0.1001
Sunflowers,7,30.0,91.2,1014.3,105.6,6.3,0.7339
Tomatoes,5,22.4,82.4,1025.2,99.4,3.4,0.3097
Sorghum,11,9.5,62.7,1013.6,68.6,2.4,0.0421
Sugar Beets,6,29.1,83.8,1008.5,84.3,5.4,0.2335
Lettuce,5,17.3,60.2,1012.0,49.7,1.8,0.1902
Almonds,6,34.0,72.7,1007.0,80.7,5.7,0.1607
Corn,3,3.8,51.4,1011.2,1.7,2.2,0.0
Corn,6,23.4,70.0,1021.5,79.3,6.1,0.6089
Grapes,7,28.8,86.0,1018.6,48.5,0.9,0.4778
Rice,12,-3.9,67.6,1008.4,138.7,0.5,0.0
Peanuts,8,34.3,71.4,1015.9,89.4,1.7,0.4476
Potatoes,11,11.9,61.5,1010.7,167.6,0.2,0.1105
Rice,4,16.0,66.3,1019.3,18.1,4.0,0.2337
Grapes,1,2.2,59.5,1013.5,111.3,0.6,0.0363
Apples,9,25.2,65.8,1015.3,107.2,6.5,0.4395
Grapes,8,29.0,87.5,1015.7,68.1,5.1,0.5181
Soybeans,12,2.4,69.0,1019.5,72.2,5.1,0.0304
Rice,1,2.5,57.2,1012.2,67.8,0.0,0.0429
Tomatoes,3,12.0,52.9,1011.7,14.3,1.8,0.0
Corn,5,21.6,62.4,1010.7,70.2,6.8,0.3987
Sugar Beets,3,4.3,61.2,1015.5,8.7,1.7,0.0601
Canola,1,3.0,48.9,1007.0,57.6,1.7,0.0172
Grapes,5,26.5,74.3,1010.2,65.7,2.1,0.2845
Corn,10,12.6,58.0,1011.7,81.1,1.6,0.0187
Peanuts,9,26.3,62.0,1009.1,95.8,1.3,0.4731
Canola,7,26.5,86.7,1005.9,40.9,5.1,0.3745
Peanuts,10,14.5,68.6,1014.1,53.7,3.8,0.0
Hay & Forages,11,6.1,62.8,1007.1,82.1,4.3,0.0581
Cotton,4,18.9,55.7,1005.1,24.8,3.7,0.2678
Peanuts,6,28.3,81.5,1019.7,77.6,2.3,0.6589
Soybeans,10,18.5,50.0,1017.3,25.2,1.8,0.0
Cotton,2,-0.6,62.7,1017.6,125.3,1.1,0.0
Rice,12,-0.5,63.3,1023.2,60.6,2.6,0.0
Sugar Beets,11,6.9,48.8,1015.6,51.4,2.0,0.0705
Dry Beans,7,29.9,89.5,1010.6,215.2,7.1,0.5751
Hay & Forages,4,19.3,56.3,1009.9,176.1,2.6,0.0858
Potatoes,9,27.9,73.9,1005.1,97.5,2.7,0.43
Tomatoes,7,28.5,84.2,1015.3,89.5,0.7,0.8891
Hay & Forages,8,24.7,83.2,1013.5,62.3,4.0,0.4251
Grapes,12,2.9,57.8,1012.2,54.7,3.8,0.0
Sugar Beets,3,6.7,53.2,1014.7,24.8,5.2,0.0
Soybeans,1,-1.8,64.8,1005.8,35.0,2.8,0.0403
Sorghum,11,3.8,72.5,1012.3,81.0,2.6,0.0
Grapes,10,16.9,76.0,1020.3,62.9,1.4,0.3206
Sorghum,9,18.7,67.3,1015.3,235.1,1.7,0.793
Corn,11,5.2,74.7,1011.1,90.5,3.2,0.1223
Peanuts,9,26.5,57.6,1014.1,248.3,1.9,0.5576
Potatoes,9,23.0,66.6,1016.8,76.2,0.0,0.5335
Barley,10,14.3,69.6,1012.3,42.8,5.1,0.0
Rice,3,10.6,46.3,1012.1,23.8,2.8,0.1371
Lettuce,9,27.2,68.3,1017.1,212.7,1.4,0.2807
Oranges,4,15.3,58.2,1017.3,0.0,1.6,0.0
Apples,12,3.3,55.4,1013.2,40.4,1.4,0.1184
Apples,5,21.7,74.9,1014.4,28.1,2.2,0.356
Oranges,6,26.7,73.1,1007.7,101.7,0.9,0.4902
Sorghum,10,19.7,69.2,1012.7,124.6,3.4,0.5078
Sunflowers,2,2.4,61.9,1012.5,7.9,0.5,0.0915
Oranges,4,13.5,82.0,1005.8,42.2,3.6,0.2049
Barley,9,23.4,73.5,1013.3,124.0,7.5,0.2544
Hay & Forages,10,16.7,73.8,1007.5,128.3,6.1,0.3632
Lettuce,1,-0.2,48.6,1010.2,84.5,1.6,0.0
Sorghum,3,3.1,49.9,1026.0,79.0,2.9,0.0
Cotton,8,27.6,70.9,1005.4,102.8,1.9,0.4241
Grapes,10,14.6,74.2,1014.5,141.5,3.4,0.3548
Soybeans,2,2.3,58.6,1018.9,8.8,3.7,0.0
Soybeans,6,29.5,65.8,1017.9,58.1,2.8,0.5218
Sorghum,9,20.5,66.2,1020.0,70.4,3.0,0.5501
Potatoes,8,27.7,74.4,1006.7,79.9,5.7,0.4176
Sugar Beets,11,5.4,69.3,1023.5,93.4,1.7,0.0174
Peanuts,5,18.6,56.6,1006.6,57.2,2.7,0.1811
Potatoes,6,28.5,80.9,1009.9,5.3,5.8,0.0331
Sugar Beets,12,-3.9,42.0,1012.3,35.6,5.0,0.0331
Sorghum,5,22.6,71.1,1017.7,47.4,3.0,0.2802
Canola,1,2.7,49.2,1008.7,29.9,3.1,0.0
Barley,9,25.0,62.6,1014.8,92.8,4.7,0.4679
Lettuce,1,-2.2,56.2,1025.8,70.5,3.1,0.0871
Hay & Forages,12,1.6,45.2,1011.0,89.0,1.6,0.0
Rice,7,27.3,81.1,1007.8,69.4,2.3,0.5854
Tomatoes,8,28.3,74.5,1011.9,88.8,3.8,0.934
Corn,2,2.0,62.5,1012.4,0.0,3.4,0.0
Grapes,7,35.7,71.2,1007.4,36.6,3.0,0.1948
Potatoes,1,6.1,45.6,1022.9,139.0,1.9,0.0198
Hay & Forages,9,22.8,65.6,1012.4,94.1,3.3,0.6784
Cotton,1,-1.7,50.5,1009.9,19.8,2.8,0.0401
Canola,5,21.2,68.4,995.4,66.0,3.3,0.478
Cotton,2,-1.4,58.5,1009.7,10.6,2.2,0.0
Corn,12,-0.5,49.9,1021.9,124.4,5.7,0.011
Rice,9,19.5,67.5,1005.6,136.0,0.5,0.4601
Lettuce,3,10.9,42.5,1008.9,68.8,6.0,0.0207
Dry Beans,4,16.6,69.3,1018.7,50.9,4.6,0.1483
Soybeans,5,21.2,83.0,1010.4,21.2,3.4,0.0
Lettuce,12,0.3,42.8,1008.4,83.2,1.7,0.0218
Sugar Beets,8,29.7,91.6,1015.1,112.9,4.7,0.1531
Soybeans,7,31.6,64.8,1015.4,71.5,5.7,0.5504
Lettuce,1,3.8,57.6,1018.5,63.8,2.4,0.0
Lettuce,6,26.5,78.9,1006.8,9.1,4.3,0.2576
Dry Beans,3,5.6,51.9,1009.7,12.5,1.7,0.0617
Lettuce,1,3.9,50.7,1014.5,65.0,8.0,0.0
Sorghum,3,8.8,73.4,1006.9,24.0,0.0,0.0
Corn,2,5.4,60.5,1011.0,0.0,3.4,0.0
Barley,1,2.9,59.4,1003.1,82.0,1.5,0.0088
Grapes,4,9.7,66.1,1015.5,78.9,0.0,0.0518
Wheat,11,3.6,43.2,1021.9,29.1,5.9,0.0
Dry Beans,7,28.2,76.6,1013.5,115.0,2.8,0.907
Sugar Beets,3,2.3,58.9,1014.4,10.7,1.9,0.0
Grapes,7,30.4,76.1,1010.8,136.9,4.0,0.6626
Sorghum,7,28.4,70.4,1010.8,78.5,4.4,0.3405
Lettuce,6,24.0,85.8,1007.3,55.9,4.8,0.4989
Soybeans,6,28.1,61.2,1006.8,39.8,5.3,0.474
Soybeans,11,8.8,46.1,1006.8,57.5,1.6,0.0
Rice,4,19.5,69.1,1014.4,69.9,6.5,0.5345
Hay & Forages,6,25.8,55.5,1015.1,87.9,4.2,0.249
Wheat,2,0.1,54.8,1014.2,17.2,2.0,0.0374
Rice,7,31.7,85.1,1017.5,62.7,2.3,0.2251
Potatoes,10,18.6,61.3,1014.0,117.3,0.1,0.5689
Dry Beans,9,23.3,81.5,1013.8,102.1,2.8,0.4932
Corn,4,16.6,50.5,1014.0,61.1,5.4,0.0787
Sorghum,11,6.8,58.8,1016.7,70.2,5.2,0.0399
Potatoes,7,28.0,72.9,1009.4,83.8,2.7,0.4166
